id,yield
15120,5346.096732
15121,5773.004326
15122,6339.451948
15123,4457.074916
15124,6280.872198
15125,6342.661482
15126,6673.092262
15127,6484.955914
15128,5089.821803999999
15129,4265.30643
15130,6158.840250000001
15131,7014.723346000001
15132,4645.780834
15133,4395.698418
15134,4528.247428000001
15135,6760.939562
15136,6308.397191999999
15137,5916.3543
15138,5945.356928
15139,4645.7168919999995
15140,6044.169718
15141,4503.169212
15142,5255.282798
15143,6797.789705999999
15144,7427.159758
15145,6481.122712000001
15146,4610.356239999999
15147,5557.895378
15148,4003.6911840000002
15149,6702.43714
15150,4636.826366
15151,6012.605766
15152,6640.39005
15153,5950.2782879999995
15154,5872.263488
15155,5039.13883
15156,7643.694262
15157,5400.45701
15158,7041.787694000001
15159,5927.645312000001
15160,6290.724214
15161,4714.728937999999
15162,4981.6961280000005
15163,7146.598895999999
15164,6977.548756000001
15165,4514.61389
15166,6760.694116000001
15167,7644.14405
15168,5355.139492
15169,4828.609748
15170,6608.0994980000005
15171,6232.967169999999
15172,7893.74694
15173,5878.617228
15174,5087.025914
15175,5178.733920000001
15176,5166.225812
15177,4926.921016
15178,5640.726152
15179,7088.909178
15180,5064.677917999999
15181,4605.282388
15182,5806.966624000001
15183,7355.950697999999
15184,5660.75036
15185,7625.915324
15186,4065.702424
15187,4297.458672
15188,7320.772104000001
15189,7294.411383999999
15190,6235.371392
15191,7401.321402
15192,5145.448562
15193,3720.010308
15194,6153.508956
15195,6754.3748319999995
15196,6071.89675
15197,3995.240146
15198,6364.308662
15199,4180.968633999999
15200,7067.223774
15201,4686.357746
15202,3915.238816
15203,7101.721498000001
15204,4010.7439839999997
15205,4610.356239999999
15206,7637.063391999999
15207,5523.373778
15208,4696.067209999999
15209,4772.301814
15210,5761.005926
15211,5133.547339999999
15212,6358.292192
15213,6070.262548
15214,5783.103163999999
15215,6817.778482
15216,6184.008220000001
15217,7063.378834
15218,5660.044648
15219,4103.29841
15220,4823.77116
15221,5789.426436000001
15222,5707.085558
15223,6463.046270000001
15224,3883.2057259999992
15225,6551.482064
15226,6580.605398
15227,5946.775694000001
15228,4818.293938
15229,6309.650496
15230,6278.756960000001
15231,6271.867572
15232,6908.942528
15233,5257.627372
15234,5960.649478
15235,6819.92014
15236,6776.335213999999
15237,5846.925627999999
15238,5766.010278
15239,5746.166358
15240,5918.253462000001
15241,4703.779368
15242,6337.131246
15243,6794.956622
15244,6644.443684000001
15245,5739.396511999999
15246,6878.744426
15247,7362.774952
15248,6525.287742
15249,5561.125976
15250,6480.236358
15251,4253.1554
15252,5649.336332
15253,6611.103132000001
15254,5278.207922
15255,4729.060668
15256,7382.400762
15257,4976.227854
15258,5336.681522000001
15259,6348.405626
15260,5278.207922
15261,6287.330366
15262,7325.212399999999
15263,6904.843248
15264,6262.67773
15265,4858.190712
15266,6440.018478
15267,5324.505331999999
15268,4719.859756
15269,7360.65466
15270,4621.628738
15271,5471.742656
15272,6461.054320000001
15273,5423.257422000001
15274,6130.25521
15275,7032.680426000001
15276,6367.263623999999
15277,5484.7357759999995
15278,7158.375794000001
15279,3768.2165699999996
15280,7092.602128
15281,6933.048732
15282,5935.588529999999
15283,4302.5641860000005
15284,6684.813299999999
15285,5825.592066
15286,5999.32321
15287,4448.462958
15288,5147.807914
15289,7040.938555999999
15290,6463.914714
15291,6405.847016
15292,6295.718309999999
15293,3807.30066
15294,5828.801382
15295,5639.267723999999
15296,7563.554686
15297,7916.293691999999
15298,6634.405086000001
15299,4751.510243999999
15300,8108.210774000001
15301,6276.356809999999
15302,6228.407945999999
15303,5392.134774
15304,6777.326659999999
15305,6822.94101
15306,4905.424239999999
15307,7115.806156000001
15308,7047.151988
15309,5375.665256
15310,5409.155876
15311,6331.254822000001
15312,6496.4729720000005
15313,5206.848634
15314,4408.683092
15315,4869.51612
15316,6609.303991999999
15317,7890.555886
15318,5395.616646
15319,5946.63254
15320,6569.272591999999
15321,4460.424718
15322,6926.888648
15323,6159.422478
15324,5231.065774000001
15325,6033.840978
15326,7184.2161160000005
15327,6604.395721999999
15328,6166.9057060000005
15329,7074.924814
15330,6172.1059860000005
15331,7857.902126000001
15332,4473.67683
15333,5092.71961
15334,5040.63162
15335,6947.592522000001
15336,6413.667562
15337,5044.050958
15338,3807.388254
15339,6165.21457
15340,7224.300364
15341,6909.246528000001
15342,3500.651518
15343,7228.779244
15344,6726.463941999999
15345,5680.124726
15346,6282.461948000001
15347,5128.374978
15348,6206.816528
15349,7863.60218
15350,7525.441199999999
15351,7834.588941999999
15352,3013.362566
15353,5963.594852
15354,5888.398472
15355,3847.075492
15356,6613.899488
15357,4065.702424
15358,6122.777808000001
15359,7420.548838
15360,4933.280204
15361,6767.627428
15362,7159.505262000001
15363,6464.777252
15364,7309.9263439999995
15365,4065.702424
15366,6276.568666
15367,5800.211106000001
15368,6434.385582
15369,4585.13245
15370,7750.164352
15371,6840.522424000001
15372,5936.8109779999995
15373,7537.801293999999
15374,4893.61975
15375,5220.8167300000005
15376,5687.607596
15377,5911.26807
15378,7489.075102000001
15379,6068.040827999999
15380,6379.587740000001
15381,7803.01278
15382,5877.078144
15383,7643.804704
15384,6821.682803999999
15385,5538.4073960000005
15386,5419.774622
15387,6454.857838
15388,4924.763250000001
15389,4858.090332
15390,5450.054418
15391,6554.365148
15392,7673.670454000001
15393,3736.1786819999993
15394,4975.586079999999
15395,6330.22327
15396,7142.890884
15397,4641.155551999999
15398,7105.396459999999
15399,7840.754674000001
15400,7907.217058
15401,7111.210620000001
15402,5576.04528
15403,4242.374404
15404,5802.8038240000005
15405,6797.035802
15406,6725.75526
15407,4516.564275999999
15408,6752.853738
15409,6404.265108
15410,5255.881068
15411,5430.445686
15412,4142.041454
15413,5554.006532
15414,6168.584034
15415,7844.527722000001
15416,5685.433746000001
15417,5485.273738000001
15418,5913.397964
15419,6293.779606
15420,6533.423094
15421,4226.5230839999995
15422,7314.602106
15423,4666.060156
15424,6186.22209
15425,6168.756758
15426,3800.943144
15427,4071.589774
15428,7458.621557999999
15429,4455.119628
15430,5991.25224
15431,6455.798639999999
15432,7211.251232
15433,6408.126596
15434,5855.095768000001
15435,5487.888146
15436,4248.394533999999
15437,7167.9756560000005
15438,4839.481000000001
15439,3755.7018660000003
15440,4887.457424
15441,6719.0685379999995
15442,6169.620964
15443,7795.45898
15444,6428.375986000001
15445,3914.0470319999995
15446,7289.829914
15447,5934.304638
15448,6780.921592000001
15449,6972.311732
15450,4558.099464
15451,6629.353864
15452,6668.635776000001
15453,6280.703744
15454,5268.837586000001
15455,6149.209494
15456,5838.11872
15457,6159.447901999999
15458,5051.569144
15459,6173.73068
15460,7909.32726
15461,7226.152936
15462,5421.896724
15463,5984.878795999999
15464,6956.488416
15465,5660.044648
15466,6042.30347
15467,5756.668716
15468,4024.2875179999996
15469,7839.139647999999
15470,6515.002168000001
15471,6084.1665459999995
15472,6186.213596
15473,6894.434348000001
15474,4421.023248
15475,5759.59026
15476,5478.66078
15477,5326.734834
15478,6994.056500000001
15479,4714.072843999999
15480,5984.350329999999
15481,5142.173488
15482,6971.941562
15483,7129.425572
15484,6357.416422
15485,6455.323116
15486,5197.93696
15487,4229.068762000001
15488,4534.703956
15489,4556.862525999999
15490,4708.790564
15491,4433.278454
15492,4798.95875
15493,6345.517591999999
15494,6708.780684
15495,6336.377825999999
15496,6604.799698
15497,6770.9868480000005
15498,7600.074374000001
15499,7596.414186
15500,6696.189410000001
15501,6190.85054
15502,5033.741506
15503,6024.904716
15504,6704.125218000001
15505,3280.2928399999996
15506,7036.073600000001
15507,7416.927276
15508,7255.204114
15509,5872.263488
15510,6037.262756
15511,8018.485178000001
15512,5849.919234
15513,5609.8411240000005
15514,5051.33605
15515,7401.92595
15516,5941.614769999999
15517,7238.274911999999
15518,5745.6410000000005
15519,4311.196734
15520,6516.459138
15521,6375.131012
15522,7527.897224
15523,5453.759948000001
15524,7617.403234
15525,5312.203146
15526,6175.151652
15527,5027.2120540000005
15528,5688.574517999999
15529,6188.0623780000005
15530,6347.458186
15531,5722.5262219999995
15532,6489.436662
15533,5571.1327120000005
15534,4114.075951999999
15535,7674.898684
15536,6233.872286000001
15537,6623.483584
15538,4122.765686000001
15539,5260.916426
15540,6497.853454
15541,6077.717002
15542,5407.8822979999995
15543,5673.628910000001
15544,5388.962853999999
15545,6619.734638
15546,5664.5128239999995
15547,6931.1006800000005
15548,4989.284286
15549,4465.532888
15550,6896.041556000001
15551,4641.049078
15552,7066.2226439999995
15553,7338.0728340000005
15554,5295.940926
15555,7205.653221999999
15556,6518.476912
15557,8026.844313999999
15558,6880.426014
15559,7847.74166
15560,4959.3254019999995
15561,5930.7526960000005
15562,7179.376542000001
15563,4703.279488
15564,4406.249118
15565,5830.610011999999
15566,5841.111968
15567,6048.695696
15568,4135.851808
15569,5771.035374
15570,6666.698986
15571,5474.989646
15572,3356.012698
15573,5412.316836
15574,6854.809046
15575,6935.257965999999
15576,5927.078722
15577,5791.1929279999995
15578,5963.814474000001
15579,7463.221162
15580,7446.863846
15581,6824.287896
15582,7463.992024000001
15583,6580.069253999999
15584,5490.356392
15585,4507.070074
15586,6313.927438
15587,3776.5512460000004
15588,5801.7984799999995
15589,4904.431158
15590,5897.102288
15591,5825.90123
15592,6546.4313999999995
15593,6906.322098
15594,7334.530916000001
15595,5981.825254
15596,4414.94995
15597,4681.440112
15598,5043.4093139999995
15599,6489.968228000001
15600,4686.037096
15601,7361.429357999999
15602,5688.342087999999
15603,5046.974273999999
15604,6245.447848
15605,7514.865997999999
15606,7454.855068
15607,4988.6929199999995
15608,6370.211284
15609,6027.816266
15610,7216.657628000001
15611,5532.421603999999
15612,7666.059768000001
15613,6842.822581999999
15614,5935.40351
15615,6278.822080000001
15616,4775.522569999999
15617,5910.351266
15618,7135.113452
15619,4256.94589
15620,3624.9663159999996
15621,6973.231763999999
15622,5439.629604
15623,6582.176362
15624,5421.755424
15625,5737.45015
15626,7379.467624
15627,5259.958164000001
15628,6411.655518
15629,6215.427762
15630,3945.64775
15631,6263.000966
15632,7059.607564
15633,5955.193883999999
15634,6132.403282
15635,6225.5705880000005
15636,4608.473452
15637,4610.356239999999
15638,3015.30535
15639,5347.739186000001
15640,8117.180816000002
15641,5798.638134
15642,6972.412536000001
15643,6201.020938
15644,7433.56734
15645,5041.44464
15646,3781.828286
15647,5555.496044000001
15648,5235.587046
15649,6315.2511859999995
15650,4341.141524
15651,5293.036702
15652,6470.632842000001
15653,3880.873586
15654,3437.464982
15655,3998.7844259999997
15656,5517.572263999999
15657,4114.583074
15658,6683.856426
15659,6576.20466
15660,6943.9333480000005
15661,5617.760472
15662,7314.38937
15663,6369.965561999999
15664,3541.0487860000003
15665,4942.186385999999
15666,7363.324788
15667,6252.193206
15668,5016.221022
15669,7388.769008
15670,5257.533608
15671,4666.246227999999
15672,6754.3748319999995
15673,3552.840588
15674,4908.880992
15675,7228.531242
15676,7200.622611999999
15677,7889.487695999999
15678,4834.524416
15679,6855.823434
15680,5463.128926
15681,4303.659799999999
15682,6935.942401999999
15683,6268.077445999999
15684,4044.0083439999994
15685,5009.03428
15686,7645.293588
15687,6596.476962000001
15688,7428.156588000001
15689,5746.023276
15690,3983.8112200000005
15691,6607.439322
15692,5421.755424
15693,6034.200168
15694,5636.86112
15695,5429.193932
15696,7068.146664
15697,6821.542276
15698,4784.441478
15699,6063.975472
15700,4334.893254
15701,8065.3185920000005
15702,5467.395246
15703,4543.0847140000005
15704,3482.6932399999996
15705,6629.631296000001
15706,7092.003324
15707,6994.9455499999995
15708,6856.388094
15709,4391.536796
15710,7168.4802500000005
15711,6538.1399519999995
15712,7681.425140000001
15713,4880.7056680000005
15714,4649.25054
15715,6861.586206
15716,7760.741538
15717,7396.328457999999
15718,6367.263623999999
15719,5278.207922
15720,5627.7444239999995
15721,7721.585622000001
15722,7394.1606980000015
15723,5329.63904
15724,4633.875782
15725,7229.2259300000005
15726,4432.306205999999
15727,7227.578479999999
15728,4645.716892
15729,7464.030898
15730,4257.895845999999
15731,6472.4819179999995
15732,6351.24442
15733,7984.917124
15734,6315.932247999999
15735,6991.229942000001
15736,5312.230758
15737,5024.060716
15738,4556.862526
15739,5013.481946
15740,8122.21017
15741,7052.884672
15742,6276.545252000001
15743,6896.041555999999
15744,6630.283192
15745,5107.579137999999
15746,5621.546074
15747,6343.05412
15748,5834.084626
15749,4951.164944
15750,5544.281575999999
15751,6649.577466000001
15752,6917.9160520000005
15753,7036.015219999999
15754,6779.519064
15755,7855.9046800000015
15756,6999.242360000001
15757,5736.439818
15758,6274.9683239999995
15759,5055.1406480000005
15760,4610.356239999999
15761,5617.760472
15762,6766.701636000001
15763,6840.9825980000005
15764,4444.834231999999
15765,5743.836284
15766,6860.804651999999
15767,6771.740492
15768,6189.9095560000005
15769,6871.873772000001
15770,5182.051606
15771,6265.818398
15772,5217.416114
15773,5885.598813999999
15774,6972.412536000001
15775,5940.741304
15776,6373.304276
15777,5491.69851
15778,7107.085725999999
15779,5192.908624000001
15780,7486.6704580000005
15781,6658.000968
15782,5685.350302000001
15783,6111.4861439999995
15784,5585.143838000001
15785,6287.330366
15786,5210.207752
15787,5454.005012
15788,4280.05645
15789,7845.679493999999
15790,5721.226788
15791,4353.603058
15792,7123.949134
15793,5825.3315840000005
15794,4567.479703999999
15795,6051.813904
15796,5519.034114
15797,6924.43946
15798,4964.472277999999
15799,4426.104796
15800,6784.910844
15801,7996.633921999999
15802,5018.326026000001
15803,6901.27077
15804,5818.924459999999
15805,5099.635866
15806,7017.969628000001
15807,5546.125558
15808,6967.500062000001
15809,7171.94202
15810,5527.108098
15811,5506.877342
15812,4861.389796
15813,4461.8561580000005
15814,6242.735626
15815,5106.441271999999
15816,5361.053696000001
15817,7065.704842000001
15818,6864.790623999999
15819,4687.470923999999
15820,6472.4819179999995
15821,7456.118581999998
15822,5288.61422
15823,5894.2090259999995
15824,6143.789734
15825,3512.131644
15826,7074.515613999999
15827,5265.616002
15828,4171.339224
15829,5342.2510999999995
15830,4940.90883
15831,5994.852118000001
15832,3706.815216
15833,4039.060018
15834,6869.41164
15835,8016.679574
15836,3827.420542
15837,7299.1842879999995
15838,6879.098882
15839,6206.816527999999
15840,6900.436444000001
15841,6085.031364
15842,6315.30047
15843,5159.20513
15844,6441.293998
15845,5882.030162000001
15846,6994.056500000001
15847,8193.997229999999
15848,7264.179944
15849,4337.910336
15850,4337.910336
15851,6431.359600000001
15852,3527.520912
15853,5455.0431960000005
15854,4290.438728
15855,5297.817496000001
15856,6471.516742000001
15857,6193.515562
15858,7524.1117540000005
15859,6314.252692
15860,5328.083414000001
15861,7098.8764980000005
15862,5647.005468
15863,6177.786602
15864,4409.559114000001
15865,5611.209802
15866,6684.8133
15867,6159.747276
15868,7177.44209
15869,6765.1531
15870,5432.531622
15871,6640.378302
15872,4427.0548739999995
15873,7823.112134
15874,6091.189826
15875,6291.233104
15876,4504.546838
15877,7541.842938
15878,6151.076436
15879,4816.902386
15880,5072.608302
15881,6382.53885
15882,7263.93388
15883,5381.926184
15884,5456.608679999999
15885,4461.972686
15886,4647.209102000001
15887,5254.843645999999
15888,4831.389886
15889,6554.365148
15890,6956.488416
15891,5409.012578
15892,6700.372026
15893,6588.468112
15894,6684.228
15895,5682.9615779999995
15896,4093.717108
15897,5056.918622
15898,5285.203630000001
15899,4843.831872
15900,6280.3943039999995
15901,4642.247524
15902,6091.2583460000005
15903,4514.917146
15904,7847.659982
15905,6958.001618
15906,6719.3656
15907,5691.2854
15908,4126.17659
15909,6996.534828000001
15910,3797.6782739999994
15911,3790.569382
15912,6007.792804
15913,5263.138094
15914,6178.212328
15915,7219.925928
15916,4296.842696
15917,6947.592522000001
15918,6604.550381999999
15919,5643.40367
15920,5153.16871
15921,6513.637376000001
15922,6756.788428
15923,7461.390438
15924,6882.806469999999
15925,5337.830124
15926,5641.397524
15927,6090.72415
15928,4831.007157999999
15929,6424.986414000001
15930,6464.676418
15931,4353.603058
15932,6731.4522719999995
15933,6784.842514000001
15934,7601.4174379999995
15935,7187.45091
15936,5787.25476
15937,6201.020938
15938,6157.415224
15939,7263.44354
15940,4405.866202
15941,5457.407136
15942,6055.265364
15943,4806.956954
15944,6786.312131999999
15945,3528.869942
15946,6048.57483
15947,7302.571215999999
15948,7510.683022
15949,5685.350302000001
15950,6723.7346179999995
15951,6311.54673
15952,5017.892248
15953,7664.63702
15954,6645.047775999999
15955,5576.803662
15956,7130.979892
15957,6806.263758000001
15958,4980.525646
15959,4450.122492
15960,5171.128352
15961,5314.685014
15962,4813.530092000001
15963,7247.23192
15964,7623.584526000001
15965,5879.206508
15966,7487.743616
15967,5399.771973999999
15968,5438.756948
15969,6799.895692
15970,7134.832852000001
15971,6242.735626
15972,5368.034706
15973,5225.969034
15974,7066.838279999999
15975,6332.8100540000005
15976,4365.382265999999
15977,4359.490262000001
15978,6014.2468499999995
15979,7265.005369999999
15980,7785.292273999999
15981,5480.179733999999
15982,4932.140063999999
15983,4235.222388
15984,7523.981720000001
15985,4775.919982
15986,8013.266542
15987,6893.072352
15988,6700.195175999999
15989,3790.569382
15990,6474.689347999999
15991,5088.249834
15992,4830.560082000001
15993,6786.312132000001
15994,4386.520291999999
15995,4790.413574
15996,6764.702997999999
15997,6939.3873300000005
15998,5917.838274
15999,7315.327768
16000,6324.764844
16001,7252.084524
16002,5684.027464000001
16003,4098.2810899999995
16004,6048.57483
16005,3584.168224
16006,7353.887882
16007,5961.165378
16008,7700.846092
16009,5906.538178
16010,6052.217146
16011,6344.339193999999
16012,6219.8751680000005
16013,4942.949252
16014,4221.060960000001
16015,5050.857118000001
16016,5575.446366
16017,5733.909372
16018,6143.40441
16019,6487.78189
16020,6273.995758
16021,5868.102568
16022,4565.3747459999995
16023,4685.8678660000005
16024,5149.40128
16025,6276.545252000001
16026,7639.1921839999995
16027,6049.6305219999995
16028,4246.014564
16029,4284.723752
16030,5551.998388
16031,6719.700296000001
16032,6623.0890119999995
16033,4709.341104
16034,6447.460148
16035,4802.886572000001
16036,5652.5057480000005
16037,5666.617452
16038,5429.403082
16039,5209.99864
16040,6522.1731740000005
16041,6160.359564
16042,6363.728112
16043,7200.874392000001
16044,4450.710786000001
16045,5685.433746000001
16046,7057.442947999999
16047,5433.8763579999995
16048,6898.7812380000005
16049,7443.364758000001
16050,6014.501924
16051,4721.354626
16052,6337.131246
16053,4808.595724000001
16054,7997.520168
16055,6080.045684
16056,5429.889958
16057,4894.841632000001
16058,4607.264608
16059,7654.829914
16060,6312.135896000001
16061,5423.977420000001
16062,3790.906962
16063,6514.594714
16064,6377.94304
16065,5206.848634
16066,5659.624318
16067,5869.651812
16068,7897.7199359999995
16069,7520.8054759999995
16070,5946.775694
16071,6628.696398
16072,5388.962853999999
16073,5968.235849999999
16074,6799.964878000001
16075,6877.114020000001
16076,7266.007664
16077,7401.321402
16078,7430.667122000001
16079,4818.67082
16080,5584.056412
16081,7713.553608
16082,5480.930107999999
16083,7143.6237980000005
16084,5975.1588360000005
16085,6182.285523999999
16086,6226.218488
16087,5482.096855999999
16088,4979.43599
16089,7539.420442000001
16090,7200.4054940000005
16091,6886.183103999999
16092,4623.871996
16093,3691.637276
16094,6668.448178000001
16095,5537.97465
16096,6325.012586
16097,7601.6489
16098,5131.265376000001
16099,7292.29653
16100,5640.726152
16101,6256.310424
16102,7001.194012
16103,7966.231261999999
16104,6309.483914
16105,4763.450236000001
16106,6894.234334000001
16107,6961.826188000001
16108,6308.321592
16109,6566.530600000001
16110,7736.481115999998
16111,4397.565212
16112,4739.067148
16113,7401.321402
16114,7201.453801999999
16115,4342.397626
16116,5762.8718420000005
16117,5754.603172
16118,4040.4499559999995
16119,6060.569198
16120,4647.209102000001
16121,7177.65263
16122,6230.321105999999
16123,6129.449512
16124,6352.227358000001
16125,7834.588941999999
16126,6466.953208000001
16127,6953.236258
16128,7124.795272
16129,5935.672737999999
16130,6793.811904
16131,6448.161075999999
16132,7366.001163999999
16133,5617.760472
16134,7242.190901999999
16135,6077.90405
16136,6601.719525999999
16137,6693.375824
16138,5664.244723999999
16139,6853.728378
16140,6073.370546
16141,5541.265668
16142,7155.218016000001
16143,6220.903361999999
16144,6524.480834
16145,7350.115342
16146,6337.494918
16147,6838.013934
16148,7318.5653680000005
16149,7843.5331559999995
16150,6275.468523999999
16151,5787.456386
16152,6294.130386
16153,5083.585598
16154,7527.691556
16155,6243.07473
16156,5071.9281439999995
16157,3775.23609
16158,6227.11624
16159,7599.099676000001
16160,5625.527234
16161,5222.654252
16162,6730.136473999999
16163,7547.618980000001
16164,5635.327826
16165,7829.878072000001
16166,5620.37269
16167,6904.843248
16168,7650.31704
16169,4391.880188
16170,7134.832852000001
16171,6726.777152
16172,7180.520688000001
16173,4928.563018
16174,4015.518314
16175,6141.4869340000005
16176,6275.3043800000005
16177,3477.97767
16178,5464.9183
16179,5259.52203
16180,6184.679966000001
16181,5444.962348
16182,7433.219954
16183,7373.73956
16184,6950.7847600000005
16185,7659.321234
16186,4563.384865999999
16187,4729.588888
16188,5689.888106
16189,6247.09054
16190,6399.901658
16191,6448.343082
16192,6412.51243
16193,7242.283984
16194,6675.877464
16195,7409.280512
16196,6307.585506
16197,5733.550644000001
16198,5993.60436
16199,4794.570758
16200,5521.319962
16201,6498.70095
16202,5817.527160000001
16203,7222.103714
16204,7183.131023999999
16205,7270.468118
16206,4956.953921999999
16207,4101.341082
16208,6331.398160000001
16209,4613.0580199999995
16210,5707.764598
16211,7111.476594
16212,4614.16082
16213,6927.360224000001
16214,5032.785802
16215,6631.782735999999
16216,5374.557918
16217,3645.6069879999995
16218,5070.124438000001
16219,6539.521544
16220,7333.552556000001
16221,5277.676541999999
16222,4372.552143999999
16223,5989.6877939999995
16224,6344.467276000001
16225,5438.481589999999
16226,6412.860452
16227,4115.659796
16228,7074.924814
16229,5308.761218
16230,4610.356239999999
16231,3898.405412
16232,4732.385132
16233,4440.5307379999995
16234,5470.369284
16235,7074.541327999999
16236,7271.755206
16237,4158.674158
16238,6604.013024
16239,3879.4375720000003
16240,6119.182106
16241,6929.762159999998
16242,6541.091334
16243,6577.0905840000005
16244,7413.643953999999
16245,6534.180698
16246,7330.8040519999995
16247,7205.221732
16248,7123.109562000001
16249,5748.2381159999995
16250,5658.05509
16251,6425.390966
16252,4565.3747459999995
16253,4413.237169999999
16254,6021.1442879999995
16255,5882.538874
16256,5358.016678
16257,6797.656625999999
16258,7067.242194
16259,7136.322878000001
16260,4610.275164000001
16261,6251.002469999999
16262,5522.95041
16263,5650.985930000001
16264,6685.209347999999
16265,6088.480558
16266,5400.613378
16267,5063.18702
16268,6210.732884
16269,6230.881974
16270,6423.970016000001
16271,5889.806979999999
16272,6217.69024
16273,7134.298436
16274,5381.600558
16275,7352.600530000001
16276,7499.480988
16277,4815.3688139999995
16278,7516.123156
16279,6557.218729999999
16280,4811.307178
16281,7290.616238
16282,5331.26527
16283,6571.729082
16284,5590.55952
16285,6656.922058000001
16286,6920.767546
16287,7614.846602
16288,6904.843248
16289,4573.73523
16290,5305.363894
16291,6852.444772
16292,7316.114048
16293,6018.126112
16294,6491.9469340000005
16295,7645.130541999999
16296,5475.487786000001
16297,6222.919978000001
16298,7525.417765999999
16299,6430.65697
16300,3560.4944240000004
16301,2739.290384
16302,7191.368644
16303,6532.009322
16304,4901.991954
16305,7867.504986
16306,6982.694365999999
16307,5616.709034
16308,4992.828122
16309,4496.339038
16310,6128.918557999999
16311,6935.397122
16312,8105.974061999999
16313,7409.346336
16314,5593.770116
16315,5635.117628000001
16316,3981.43169
16317,6033.927428
16318,4945.253024
16319,6348.405626
16320,7456.997608000001
16321,5999.167146000001
16322,6327.944178000001
16323,7643.804704
16324,6732.937822
16325,7354.580806
16326,3713.5301179999997
16327,6035.977244000001
16328,3963.7354900000005
16329,5268.837586
16330,6754.08548
16331,7504.218132
16332,7679.952297999999
16333,5204.134572
16334,6674.775272000001
16335,7349.460396
16336,6189.616908
16337,5781.058336
16338,7111.476594
16339,5697.771956
16340,7910.553538
16341,5589.925852
16342,5815.543722
16343,2940.306672
16344,4880.106730000001
16345,4232.084716
16346,5857.533332000001
16347,5647.399444
16348,7211.511904000001
16349,6931.285443999999
16350,7787.956664
16351,6052.301358
16352,5401.520982
16353,4580.102794
16354,6421.958972
16355,5218.275836
16356,7686.48039
16357,6852.502866
16358,5764.336542
16359,6831.727328000001
16360,4763.86982
16361,6580.645665999999
16362,6187.553367999999
16363,4333.065414
16364,5471.742656
16365,4955.799954
16366,5272.098142
16367,5743.508758000001
16368,6605.171231999999
16369,4785.711834
16370,5355.267988
16371,6522.378898
16372,6624.679448
16373,4408.794506
16374,6051.813904000001
16375,5441.757356
16376,5464.538920000001
16377,7734.34433
16378,7034.756343999999
16379,5444.962348
16380,6256.654434
16381,7360.714335999999
16382,4965.244732000001
16383,7054.736441999999
16384,6689.306809999999
16385,7472.370162000001
16386,5448.31748
16387,3802.1991900000003
16388,7222.103714
16389,4341.141524
16390,4256.327314
16391,5681.829218000001
16392,6777.36906
16393,6017.375212
16394,6639.210185999999
16395,4229.068762
16396,8020.805964000001
16397,5657.300862
16398,4352.617122000001
16399,6453.25631
16400,8050.606646
16401,7181.715308000001
16402,5272.098142
16403,6580.564412
16404,6946.284455999999
16405,4395.708173999999
16406,6909.782099999999
16407,4403.213338
16408,4154.216232
