id,yield
16219,7041.38018
16220,7103.50894
16221,6249.47082
16222,5876.96001
16223,6830.96605
16224,6608.90751
16225,5772.91016
16226,6263.80788
16227,3804.61017
16228,6400.02221
16229,4334.84122
16230,4225.96131
16231,2508.37567
16232,4010.55215
16233,3238.02815
16234,4203.02762
16235,7914.17118
16236,7771.01027
16237,4684.89321
16238,7181.42522
16239,4334.84122
16240,5556.37228
16241,6869.7776
16242,7022.18973
16243,6475.89456
16244,7778.34916
16245,7565.21124
16246,8652.04334
16247,7451.72563
16248,6638.65649
16249,6279.3385
16250,5931.7528
16251,6539.11085
16252,5428.10602
16253,4225.96131
16254,5381.27266
16255,4745.46028
16256,5970.68186
16257,8247.52116
16258,7024.74836
16259,7451.72563
16260,3764.31973
16261,6614.21931
16262,5647.71226
16263,5862.80545
16264,6852.97971
16265,6135.69998
16266,6887.46649
16267,4162.76156
16268,6072.83443
16269,5632.45917
16270,6327.47736
16271,6626.8515
16272,5830.89362
16273,7907.24067
16274,4952.01304
16275,7969.02575
16276,7215.40971
16277,4100.75917
16278,7117.95038
16279,6030.98074
16280,5720.72316
16281,6515.30587
16282,5462.13394
16283,6929.5548
16284,6030.98074
16285,7064.16978
16286,7284.81478
16287,8969.40184
16288,6328.89332
16289,4433.53697
16290,4710.85865
16291,7044.56761
16292,6638.65649
16293,5538.91301
16294,5597.02216
16295,8254.05731
16296,5462.13394
16297,5739.68029
16298,8465.88563
16299,5643.36045
16300,4865.39997
16301,3322.9462
16302,7107.60976
16303,6626.8515
16304,5852.8742
16305,7016.89385
16306,6731.71221
16307,5942.42162
16308,4865.39997
16309,4179.18592
16310,5741.2103
16311,8175.45619
16312,8007.20621
16313,7895.0208
16314,5665.2196
16315,5636.30874
16316,4393.52743
16317,6255.89064
16318,4905.49871
16319,5424.12351
16320,7532.82953
16321,8743.52098
16322,6347.56076
16323,7555.17159
16324,6325.26613
16325,7521.71436
16326,4694.60819
16327,5817.18527
16328,3943.13168
16329,4867.94772
16330,6328.89332
16331,7243.22611
16332,7829.514
16333,5791.45673
16334,7888.41493
16335,7570.48492
16336,6132.41738
16337,6251.61184
16338,6621.25081
16339,2605.69676
16340,2379.90521
16341,6189.7798
16342,4167.45124
16343,2688.02883
16344,4867.94772
16345,4201.43596
16346,6157.05484
16347,6115.94707
16348,6318.70872
16349,6771.67497
16350,8743.52098
16351,6115.94707
16352,4178.77206
16353,4282.70063
16354,6638.65649
16355,5199.79211
16356,7895.0208
16357,7107.60976
16358,5739.92493
16359,7206.90196
16360,4572.12637
16361,7048.87072
16362,6318.70872
16363,4056.83427
16364,4166.29973
16365,4248.35505
16366,5178.27031
16367,6299.22636
16368,6806.49269
16369,4952.01304
16370,5755.70016
16371,7835.76779
16372,6569.24967
16373,3834.5748
16374,6109.85047
16375,5403.69852
16376,5632.45917
16377,8823.69011
16378,6860.39643
16379,5569.13925
16380,5388.50369
16381,7317.95104
16382,4310.6254
16383,6826.20873
16384,7230.1325
16385,7064.16978
16386,6645.56998
16387,3322.9462
16388,7152.13259
16389,5305.74363
16390,4010.55215
16391,6394.07791
16392,6645.56998
16393,6752.17704
16394,6860.39643
16395,5046.45734
16396,8823.69011
16397,5527.42503
16398,3948.98691
16399,6235.45278
16400,8211.0795
16401,7381.3794
16402,5236.03334
16403,5898.01573
16404,6521.29112
16405,2605.69676
16406,6862.90839
16407,4247.50893
16408,3139.43255
16409,5867.99722
16410,7243.22611
16411,4323.93099
16412,7548.34706
16413,4010.55215
16414,4926.27902
16415,6869.7776
16416,5628.8828
16417,5291.89688
16418,5750.88107
16419,7122.49056
16420,6615.69006
16421,4051.55129
16422,4898.83586
16423,6394.07791
16424,4125.75712
16425,4913.22292
16426,6880.7759
16427,6493.47253
16428,7825.87492
16429,4899.11899
16430,7019.69438
16431,6276.41054
16432,2605.69676
16433,7231.02778
16434,6263.80788
16435,7617.39589
16436,5381.27266
16437,4079.91244
16438,8652.04334
16439,6842.76056
16440,7071.83395
16441,6190.66597
16442,7565.10416
16443,4278.76321
16444,3923.90628
16445,7800.50128
16446,6574.18247
16447,7714.3231
16448,7570.48492
16449,6491.22353
16450,7162.43364
16451,2508.37567
16452,6098.11317
16453,4476.81146
16454,6948.2288
16455,6574.18247
16456,6493.25828
16457,6060.28382
16458,5482.0813
16459,6638.65649
16460,1945.53061
16461,6260.47363
16462,6255.89064
16463,2625.26916
16464,5569.13925
16465,6274.93484
16466,5747.56017
16467,7381.97333
16468,8413.65966
16469,6239.53349
16470,6529.98232
16471,4290.96488
16472,4641.00151
16473,5755.70016
16474,7222.00462
16475,6155.89609
16476,6493.25828
16477,6058.64876
16478,6702.78038
16479,6929.5548
16480,4112.89349
16481,5236.03334
16482,6846.00686
16483,3049.26032
16484,4476.81146
16485,6595.90158
16486,8212.79289
16487,7041.38018
16488,5728.74828
16489,6683.20061
16490,7016.89385
16491,6862.90839
16492,4247.50893
16493,4952.01304
16494,5649.03716
16495,6079.08526
16496,7317.95104
16497,5527.42503
16498,2825.00374
16499,6683.20061
16500,5898.01573
16501,7267.28344
16502,6795.88187
16503,5377.27086
16504,6060.64149
16505,7604.31584
16506,7159.33666
16507,4016.3616
16508,6315.23321
16509,6182.75087
16510,6274.93484
16511,5954.51315
16512,7479.93417
16513,4062.73953
16514,8318.79889
16515,5791.45673
16516,7575.80124
16517,6115.94707
16518,6901.65894
16519,6150.84205
16520,3784.11935
16521,6752.01695
16522,3494.94296
16523,7340.46077
16524,6033.77856
16525,8634.77583
16526,7878.81768
16527,7706.88137
16528,6772.93347
16529,5942.42162
16530,7222.00462
16531,3911.42225
16532,8621.81568
16533,6150.84205
16534,5454.63385
16535,7284.81478
16536,5711.85174
16537,7829.514
16538,6580.39696
16539,7920.06175
16540,5455.11891
16541,7016.89385
16542,8212.79289
16543,7532.82953
16544,4558.98072
16545,6449.04157
16546,6528.79888
16547,7945.18784
16548,6491.22353
16549,5852.8742
16550,3182.69865
16551,6010.76008
16552,5086.60991
16553,3748.46547
16554,8538.462
16555,7130.83001
